id,rank,workers,company,state,state,city,metro,growth,revenue,industry,yrs_on_list
24837,1064,20,4SIGHT Supply Chain Group,New Jersey,NJ,Paramus,New York City,418.4562,5649125,Logistics & Transportation,1
26294,1065,20,Consolidated Construction Services,California,CA,Carlsbad,San Diego,418.3997,2903598,Construction,1
23285,1066,3,ShedsForLessDirect.com,Missouri,MO,O'Fallon,St. Louis MO-IL,418.2258,5071777,Retail,2
25462,1067,16,Ypulse,New York,NY,New York,New York City,418.1019,2953150,Business Products & Services,1
22990,1068,36,RMGS,Virginia,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News VA-NC,417.9423,5646788,Government Services,2
26366,1069,21,KeyLogic Services,West Virginia,WV,Star City,Morgantown WV,417.4625,2438366,Government Services,1
25901,1070,5,Phastek,Texas,TX,Houston,Houston,416.9049,4135549,Consumer Products & Services,1
26331,1071,1102,United Shore Financial Services,Michigan,MI,Troy,Detroit,416.0708,243797000,Financial Services,1
23575,1072,85,Medical Guardian,Pennsylvania,PA,Philadelphia,Philadelphia,414.9967,10866976,Health,2
3308,1073,96,Lyons Consulting Group,Illinois,IL,Chicago,Chicago,414.9585,19566354,IT Services,5
24130,1074,110,Rodda Electric,California,CA,Brentwood,San Francisco,414.9013,17637265,Energy,2
22061,1075,219,C1 Bank,Florida,FL,St. Petersburg,Tampa,414.1234,70147000,Financial Services,2
21014,1076,117,AustinCSI,Texas,TX,Plano,Dallas,414.0259,15706792,IT Services,3
25003,1077,34,The Credit Pros Intl,New Jersey,NJ,Newark,New York City,414.0156,2369879,Financial Services,1
23541,1078,60,R P Funding,Florida,FL,Maitland,Orlando FL,414.0074,14792099,Financial Services,2
21052,1079,62,Clarity Software Solutions,Connecticut,CT,Madison,New Haven-Milford CT,413.8417,37616852,Business Products & Services,3
26590,1080,46,Zapata Technology,Georgia,GA,Augusta,Augusta-Richmond GA-SC,413.2471,3069736,IT Services,1
22467,1081,105,CityTech,Illinois,IL,Chicago,Chicago,412.8562,19368558,Software,3
24885,1082,30,DeviceFidelity,Texas,TX,Richardson,Dallas,411.9349,4352486,Telecommunications,1
17499,1083,134,Moz,Washington,WA,Seattle,Seattle,411.4906,29296411,Software,4
25429,1084,63,Sriven Technologies,Virginia,VA,Herndon,Washington DC,411.4004,3012803,IT Services,1
19818,1085,400,N2 Publishing,North Carolina,NC,Wilmington,Wilmington NC,410.0752,38608714,Media,4
23140,1086,98,Magnet 360,Minnesota,MN,St. Louis Park,Minneapolis,409.9567,25475142,Advertising & Marketing,2
23743,1087,22,Click Rain,South Dakota,SD,Sioux Falls,Sioux Falls SD,409.9096,2917565,Advertising & Marketing,2
22320,1088,11,ADI Energy,Rhode Island,RI,Smithfield,Providence-New Bedford-Fall River RI-MA,409.9017,8458780,Energy,3
26468,1089,314,Diversity Search Group,Ohio,OH,Columbus,Columbus OH,409.279,8904911,Human Resources,1
23736,1090,50,Q1Media,Texas,TX,Austin,Austin,408.3561,22186952,Advertising & Marketing,2
25947,1091,32,Summit Custom Homes,Missouri,MO,Lee's Summit,Kansas City MO-KS,408.1102,64136719,Construction,1
20987,1092,150,Zantech IT Services,Virginia,VA,Tysons Corner,Washington DC,407.769,23307299,Government Services,3
26290,1093,100,Omelet,California,CA,Culver City,Los Angeles,406.9462,25053502,Advertising & Marketing,1
17896,1094,400,EndoChoice,Georgia,GA,Alpharetta,Atlanta,406.5281,50834000,Health,5
25476,1095,121,KEMP Technologies,New York,NY,New York,New York City,405.7161,24330000,Software,1
26543,1096,28,Keiland Construction,Louisiana,LA,Lake Charles,Lake Charles LA,405.33,8476128,Construction,1
21139,1097,15,Suzanne Evans Coaching of SC,South Carolina,SC,Murrells Inlet,Georgetown SC,405.2069,6068075,Business Products & Services,3
24999,1098,8,Dorm Company,New York,NY,Cheektowaga,Buffalo-Niagara Falls NY,405.0109,3973219,Retail,1
21264,1099,25,MPactWealth,California,CA,Walnut Creek,San Francisco,404.6732,4876829,Education,3
19231,1100,668,HubSpot,Massachusetts,MA,Cambridge,Boston,404.5499,77634340,Software,4
23330,1101,40,ColdLight,Pennsylvania,PA,Wayne,Philadelphia,403.8462,5633000,Software,2
26566,1102,850,Arista Networks,California,CA,Santa Clara,San Jose,403.6657,361224000,Software,1
23121,1103,28,Vetora,Utah,UT,Orem,Provo-Orem UT,403.6738,5621000,Retail,2
26363,1104,80,Genelex,Washington,WA,Seattle,Seattle,403.5719,11467082,Health,1
25101,1105,23,Westrax Machinery,California,CA,Rancho Dominguez,Los Angeles,402.3751,7198960,Construction,1
23113,1106,6,SimpleRay,Minnesota,MN,St. Paul,Minneapolis,401.9734,2111300,Energy,2
19333,1107,895,PalmerHouse Properties,Georgia,GA,Atlanta,Atlanta,401.888,11785029,Real Estate,4
26232,1108,50,Cormac,Virginia,VA,Herndon,Washington DC,401.7211,11681327,IT Services,1
26065,1109,30,Wafels & Dinges,New York,NY,New York,New York City,400.8655,3022693,Food & Beverage,1
23428,1110,204,IMS - Internet Media Services,Florida,FL,Miami,Miami,400.4386,104318756,Advertising & Marketing,2
25372,1111,10,The Ticket Group,California,CA,Tustin,Los Angeles,400.2633,11009859,Consumer Products & Services,1
26072,1112,430,Conexess Group,Tennessee,TN,Nashville,Nashville,399.7598,11437207,IT Services,1
25939,1113,13,Olollo,New York,NY,Brooklyn,New York City,398.6123,2040830,Manufacturing,1
23022,1114,13,EnSite Solutions,Texas,TX,Irving,Dallas,398.5831,9367508,Business Products & Services,2
25875,1115,24,ColoCrossing,New York,NY,Williamsville,Buffalo-Niagara Falls NY,397.1068,5992662,IT Services,1
25935,1116,66,Wholesale Screening Solutions,Virginia,VA,Purcellville,Washington DC,396.7489,6869114,Business Products & Services,1
24054,1117,1628,Freedom Mortgage,New Jersey,NJ,Mount Laurel,Philadelphia,395.5894,369239144,Financial Services,2
21357,1118,2800,CCS Construction Staffing,North Carolina,NC,Charlotte,Charlotte,395.1582,12975947,Human Resources,3
23081,1119,8,Space Saving Solutions,South Carolina,SC,Lexington,Columbia SC,394.0233,4020910,Business Products & Services,2
18037,1120,10,Flip Flop Shops,Georgia,GA,Kennesaw,Atlanta,393.7171,30565075,Retail,5
21048,1121,24,ShoeZoo.com,California,CA,Paramount,Los Angeles,393.5124,17524822,Retail,3
21809,1122,87,Pensionmark Retirement Group,California,CA,Santa Barbara,Santa Barbara-Santa Maria-Goleta CA,393.4636,8432977,Financial Services,3
26580,1123,250,Resmac,Florida,FL,Boca Raton,Miami,393.0947,9825445,Financial Services,1
23289,1124,15,Ads Direct Media,Florida,FL,Palm Beach Gardens,Miami,392.785,46382270,Advertising & Marketing,2
23056,1125,240,Whitacre Logistics,Ohio,OH,Portage,Toledo OH,392.535,28813300,Logistics & Transportation,2
23571,1126,113,IPT Associates,Massachusetts,MA,Billerica,Boston,392.5363,19923538,Government Services,2
25109,1127,545,VIVA Pediatrics,Texas,TX,Dallas,Dallas,392.0451,12717938,Health,1
8327,1128,104,Vitals,New Jersey,NJ,Lyndhurst,New York City,391.6263,14006000,Health,5
21222,1129,30,SpringAhead,California,CA,San Francisco,San Francisco,391.1479,4531935,Software,3
3147,1130,43,CFM Engineering,Maryland,MD,Millersville,Baltimore,390.0507,22386739,Construction,6
26417,1131,8,Action Staffing Solutions,Colorado,CO,Loveland,Fort Collins-Loveland CO,389.9346,2585875,Human Resources,1
21265,1132,340,Consumer United,Massachusetts,MA,Boston,Boston,389.8158,17328688,Insurance,3
20979,1133,143,Livestream,New York,NY,New York,New York City,389.6849,25138134,Media,3
24798,1134,14,Elasticity,Missouri,MO,St. Louis,St. Louis MO-IL,388.1356,2016000,Advertising & Marketing,1
17424,1135,485,Veterans Enterprise Technology Solutions,Virginia,VA,Clarksville,,387.6941,66030540,Government Services,5
25097,1136,26,Modern Mechanical,Virginia,VA,Ashburn,Washington DC,387.5382,3335444,Construction,1
20056,1137,70,Avaap,New Jersey,NJ,Iselin,New York City,387.3287,13208480,IT Services,4
18155,1138,29,Restoration Media,California,CA,Irvine,Los Angeles,387.2566,9374748,Media,4
21345,1139,318,Cariloha,Utah,UT,Sandy,Salt Lake City,386.9199,18999901,Retail,3
25056,1140,2,Conejo Deals,California,CA,Westlake Village,Los Angeles,386.656,2159755,Advertising & Marketing,1
23668,1141,185,OneKreate,Florida,FL,Hollywood,Miami,386.4638,63143000,Advertising & Marketing,2
25934,1142,773,F.L.E.R.T.,Alabama,AL,Bessemer,Birmingham-Hoover AL,385.651,3312475,Manufacturing,1
25956,1143,23,Kalisher,North Carolina,NC,Carrboro,Durham NC,384.3417,6218076,Media,1
25408,1144,59,CONTI Organization,Texas,TX,Addison,Dallas,383.8109,21329814,Real Estate,1
24791,1145,296,Zero Waste Solutions,California,CA,Concord,San Francisco,383.7394,12353215,Environmental Services,1
26265,1146,20,Tevora Business Solutions,California,CA,Lake Forest,Los Angeles,383.3386,9835883,Security,1
25771,1147,9,Columbia Hobby Distribution,Washington,WA,Vancouver,Portland OR,383.2035,2716865,Consumer Products & Services,1
21047,1148,72,Ontraport,California,CA,Santa Barbara,Santa Barbara-Santa Maria-Goleta CA,382.8474,8264000,Software,3
25586,1149,300,Transparent BPO,Maryland,MD,Bethesda,Washington DC,382.8346,5244897,Business Products & Services,1
21353,1150,28,Latitude Beverage Company,Massachusetts,MA,Allston,Boston,382.7102,16195814,Food & Beverage,3
21527,1151,25,Yashi,New Jersey,NJ,Toms River,New York City,382.4515,14093576,Advertising & Marketing,3
21448,1152,75,Infosmart Systems,Texas,TX,Frisco,Dallas,381.1031,7819922,IT Services,3
25291,1153,22,eComfort,Illinois,IL,Buffalo Grove,Chicago,380.8429,12550000,Consumer Products & Services,1
26374,1154,17,Tempo Creative,Arizona,AZ,Scottsdale,Phoenix,380.3565,2328408,Advertising & Marketing,1
23765,1155,101,Emagine IT,Virginia,VA,Fairfax,Washington DC,380.1141,27115306,Government Services,2
25613,1156,3,Acadia Shutters,Georgia,GA,Atlanta,Atlanta,378.4788,2577441,Retail,1
506,1157,327,InsideSales.com,Utah,UT,Provo,Provo-Orem UT,378.4616,25129719,Software,4
21714,1158,45,Delta Defense,Wisconsin,WI,West Bend,Milwaukee-Waukesha-West Allis WI,378.3562,16355000,Media,3
23291,1159,8,The Rocket Company,Georgia,GA,Cumming,Atlanta,377.9061,2050628,Business Products & Services,2
21398,1160,33,Rich Dealers,Florida,FL,Orlando,Orlando FL,377.8424,6938516,Advertising & Marketing,3
25972,1161,8,Hover Networks,New York,NY,Buffalo,Buffalo-Niagara Falls NY,377.633,2115346,Telecommunications,1
23335,1162,78,Underground Elephant,California,CA,San Diego,San Diego,376.9917,43951873,Advertising & Marketing,2
25564,1163,353,MOD Pizza,Washington,WA,Bellevue,Seattle,376.3,9037426,Food & Beverage,1
17475,1164,98,Harkcon,Virginia,VA,Fredericksburg,Washington DC,376.2413,14533966,Government Services,5
19684,1165,120,E3 Federal Solutions,Virginia,VA,Arlington,Washington DC,376.1454,18469769,Government Services,3
24842,1166,9,BeforeTheMovie,California,CA,Fairfield,Vallejo-Fairfield CA,375.4996,2957170,Advertising & Marketing,1
23237,1167,172,Zija International,Utah,UT,Lehi,Provo-Orem UT,375.283,144281643,Consumer Products & Services,2
1322,1168,2670,Netlink,Michigan,MI,Madison Heights,Detroit,374.6933,134812496,IT Services,3
23486,1169,37,Culture Studio,Illinois,IL,Chicago,Chicago,374.4874,2732184,Consumer Products & Services,2
21634,1170,100,JD Mellberg Financial,Arizona,AZ,Tucson,Tucson AZ,373.7725,16962708,Financial Services,4
23395,1171,29,CommunicateHealth,Massachusetts,MA,Northampton,Springfield MA,373.3635,2606931,Health,2
25857,1172,16,Dupray,Delaware,DE,Newark,Philadelphia,372.9326,3861646,Consumer Products & Services,1
24897,1173,4,Wildkin,Tennessee,TN,Nashville,Nashville,372.8372,5083000,Consumer Products & Services,1
25318,1174,11,Skylight Group,New York,NY,New York,New York City,372.5116,9062471,Real Estate,1
25733,1175,150,Armstrong Air & Heating,Florida,FL,Winter Garden,Orlando FL,372.3576,29853000,Construction,1
26007,1176,22,Waldon Studio Architects,Maryland,MD,Columbia,Baltimore,372.3002,7384324,Construction,1
23240,1177,16,Hourglass Angel,Illinois,IL,Cicero,Chicago,371.9785,4656261,Retail,2
17600,1178,486,Clinipace Worldwide,North Carolina,NC,Morrisville,Durham NC,371.9532,58590100,Health,5
24860,1179,24,Pine Hill Group,Pennsylvania,PA,Philadelphia,Philadelphia,371.8681,8756858,Financial Services,1
25189,1180,18,TheRTAStore.com,New York,NY,Hopewell Junction,Poughkeepsie-Newburgh-Middletown NY,371.8362,10049489,Retail,1
25475,1181,12,Fueld Films,Texas,TX,Austin,Austin,370.9455,6084399,Media,1
25514,1182,230,TrustPoint International,Georgia,GA,Atlanta,Atlanta,370.5924,47497526,Business Products & Services,1
21046,1183,236,Onsite Occupational Health & Safety,Indiana,IN,Princeton,Evansville IN-KY,370.2942,29063355,Health,3
26497,1184,79,RealMatch,New York,NY,New York,New York City,369.9968,9308936,Business Products & Services,1
25657,1185,48,BrightSign,California,CA,Los Gatos,San Jose,369.795,32216296,Computer Hardware,1
1204,1186,140,Stroll,Pennsylvania,PA,Philadelphia,Philadelphia,369.7878,77717000,Education,7
22290,1187,28,Spicer Group,New York,NY,Buffalo,Buffalo-Niagara Falls NY,369.5194,8873729,Construction,3
21199,1188,937,New Penn Financial,Pennsylvania,PA,Plymouth Meeting,Philadelphia,368.5044,174063211,Financial Services,3
25079,1189,125,Tailgate Guys,Alabama,AL,Auburn,Auburn-Opelika AL,368.2486,2397456,Food & Beverage,1
23101,1190,12,Clickin Moms,Illinois,IL,Geneva,Chicago,368.1602,4348712,Media,2
23536,1191,149,Two Maids & A Mop,Alabama,AL,Mountain Brook,Birmingham-Hoover AL,368.0699,3892394,Consumer Products & Services,2
26480,1192,40,Pinnacle Freight Systems,New Jersey,NJ,Edison,New York City,368.0496,23710584,Logistics & Transportation,1
25849,1193,37,Specialized Physical Therapy,Colorado,CO,Centennial,Denver,368.0512,2480035,Health,1
23151,1194,240,Govind Development,Texas,TX,Corpus Christi,Austin,367.6069,27025921,Engineering,4
23388,1195,9,SoundConnect,Massachusetts,MA,Quincy,Boston,367.5749,3228951,Telecommunications,2
24873,1196,15,US Freight,Ohio,OH,Rocky River,Cleveland,366.6355,12568794,Logistics & Transportation,1
23519,1197,38,TG Manufacturing,Michigan,MI,Dorr,Allegan MI,366.6162,9180706,Manufacturing,2
21947,1198,979,ZT Wealth and Altus Group of Companies,Texas,TX,Pearland,Houston,366.3656,189763660,Health,3
26607,1199,23,MACNAK Construction,Washington,WA,Lakewood,Seattle,366.2573,17780219,Construction,1
22872,1200,393,ZeOmega,Texas,TX,Frisco,Dallas,365.5848,26736071,Health,2
24855,1201,13,FlexJobs,Colorado,CO,Boulder,Boulder CO,365.3751,2822500,Human Resources,1
22038,1202,120,Marvel Technologies,Michigan,MI,Novi,Detroit,365.2016,7347422,IT Services,3
25757,1203,75,JDC Group,Georgia,GA,Atlanta,Atlanta,363.4414,11090093,IT Services,1
24832,1204,100,Sun King Brewing Company,Indiana,IN,Indianapolis,Indianapolis IN,362.2909,7367756,Food & Beverage,1
22235,1205,42,Sub Rosa,New York,NY,New York,New York City,361.9475,13073497,Advertising & Marketing,3
21245,1206,1500,Digital Management,Maryland,MD,Bethesda,Washington DC,361.4144,263912441,IT Services,8
21488,1207,61,Information Systems & Networks,Maryland,MD,Bethesda,Washington DC,361.3271,12735124,Government Services,5
23473,1208,55,Tier10,Virginia,VA,Herndon,Washington DC,361.1093,15510049,Advertising & Marketing,2
23021,1209,21,Ad-Juster,California,CA,Poway,San Diego,361.0687,4105554,Advertising & Marketing,2
23063,1210,48,VincentBenjamin,Arizona,AZ,Phoenix,Phoenix,361.0465,10610391,Human Resources,2
23072,1211,32,3 Key Elements,Utah,UT,South Jordan,Salt Lake City,360.5457,2401350,Education,2
23518,1212,65,AMTIS,Florida,FL,Orlando,Orlando FL,360.1551,6023914,Government Services,2
21883,1213,7,Cherokee Data Solutions,Oklahoma,OK,Claremore,Tulsa OK,360.0655,7088827,Business Products & Services,3
25170,1214,41,MobileFuse,New York,NY,Manhasset,New York City,359.9819,11264047,Advertising & Marketing,1
25415,1215,14,Mobelux,Virginia,VA,Richmond,Richmond VA,359.6005,2216175,Software,1
26282,1216,15,Winterbridge Media,New York,NY,White Plains,New York City,359.3667,9695241,Advertising & Marketing,1
20976,1217,95,Red Frog Events,Illinois,IL,Chicago,Chicago,359.2429,47401802,Consumer Products & Services,3
26299,1218,25,Express Software & Services,Indiana,IN,Indianapolis,Indianapolis IN,359.14,2014316,Software,1
23574,1219,30,Pens N More,Illinois,IL,Hickory Hills,Chicago,358.9636,9119537,Retail,2
21439,1220,137,Enve Composites,Utah,UT,Ogden,Ogden-Clearfield UT,358.31,21026469,Manufacturing,3
23155,1221,31,Integrated Prescription Management,California,CA,Fresno,Fresno CA,357.593,68702224,Health,2
23210,1222,8,Universal Industries,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,357.4292,4152730,Consumer Products & Services,2
23159,1223,30,Rigil,District of Columbia,DC,Washington,Washington DC,357.2029,8106015,IT Services,2
23250,1224,31,MojoTech,Rhode Island,RI,Providence,Providence-New Bedford-Fall River RI-MA,356.838,3459301,Software,2
24827,1225,42,Square 9 Softworks,Connecticut,CT,New Haven,New Haven-Milford CT,356.5748,5776762,Software,1
25085,1226,21,Safe Money Millionaire,Utah,UT,Sandy,Salt Lake City,356.3578,2358115,Financial Services,1
26264,1227,35,ZehnerGroup,California,CA,Los Angeles,Los Angeles,356.1664,2494222,Advertising & Marketing,1
21715,1228,113,VCC Optoelectronics,California,CA,Poway,San Diego,355.6952,13354676,Manufacturing,3
21569,1229,120,Astor & Sanders,Maryland,MD,Rockville,Washington DC,355.15,11124912,Government Services,3
23381,1230,122,Jobvite,California,CA,San Mateo,San Francisco,354.8558,14522426,Human Resources,2
23666,1231,50,eCapital Advisors,Minnesota,MN,Bloomington,Minneapolis,354.6555,21892878,IT Services,2
25274,1232,11,All Things BBQ,Kansas,KS,Wichita,Wichita KS,354.6177,2045584,Retail,1
19304,1233,97,Integrated Practice Solutions,California,CA,San Diego,San Diego,353.905,22550000,Health,4
19253,1234,73,Black Mountain Systems,California,CA,San Diego,San Diego,352.7263,16187778,Software,4
25364,1235,10,RockFlowerPaper,California,CA,San Anselmo,San Francisco,352.614,3655913,Consumer Products & Services,1
23538,1236,215,StrategicHealthSolutions,Nebraska,NE,Omaha,Omaha-Council Bluffs NE-IA,352.2158,29167720,Government Services,2
23425,1237,285,Payoneer,New York,NY,New York,New York City,352.1526,58079000,Financial Services,2
17954,1238,11,Factory 360,New York,NY,New York,New York City,352.1345,7769004,Advertising & Marketing,4
25499,1239,10,Maxpcb,California,CA,Arcadia,Los Angeles,351.9199,2707000,Manufacturing,1
26451,1240,65,InCadence Strategic Solutions,Virginia,VA,Manassas,Washington DC,350.9116,7765202,Engineering,1
